error	steps
15975414097.0	937.0
15975414097.0	938.0
15975414097.0	939.0
15975414097.0	940.0
15975414097.0	941.0
15975414097.0	942.0
15975414097.0	943.0
15975414097.0	944.0
15975414097.0	945.0
15975414097.0	946.0
15975414097.0	947.0
15975414097.0	948.0
15975414097.0	949.0
15975414097.0	950.0
15975414097.0	951.0
15975414097.0	952.0
15975414097.0	953.0
15975414097.0	954.0
15975414097.0	955.0
15975414097.0	956.0
15975414097.0	957.0
15975414097.0	958.0
15975414097.0	959.0
15975414097.0	960.0
15975414097.0	961.0
15975414097.0	962.0
15975414097.0	963.0
15975414097.0	964.0
15975414097.0	965.0
15975414097.0	966.0
15975414097.0	967.0
15975414097.0	968.0
15975414097.0	969.0
15975414097.0	970.0
15975414097.0	971.0
15975414097.0	972.0
15975414097.0	973.0
15975414097.0	974.0
15975414097.0	975.0
15975414097.0	976.0
15975414097.0	977.0
15975414097.0	978.0
15975414097.0	979.0
15975414097.0	980.0
15975414097.0	981.0
15975414097.0	982.0
15975414097.0	983.0
15975414097.0	984.0
15975414097.0	985.0
15975414097.0	986.0
15975414097.0	987.0
15975414097.0	988.0
15975414097.0	989.0
15975414097.0	990.0
15975414097.0	991.0
15975414097.0	992.0
15975414097.0	993.0
15975414097.0	994.0
15975414097.0	995.0
15975414097.0	996.0
15975414097.0	997.0
15975414097.0	998.0
15975414097.0	999.0
15975414097.0	1000.0
15975414097.0	1001.0
15975414097.0	1002.0
15975414097.0	1003.0
15975414097.0	1004.0
15975414097.0	1005.0
15975414097.0	1006.0
15975414097.0	1007.0
15975414097.0	1008.0
15975414097.0	1009.0
15975414097.0	1010.0
15975414097.0	1011.0
15975414097.0	1012.0
15975414097.0	1013.0
15975414097.0	1014.0
15975414097.0	1015.0
15975414097.0	1016.0
15975414097.0	1017.0
15975414097.0	1018.0
15975414097.0	1019.0
15975414097.0	1020.0
15975414097.0	1021.0
15975414097.0	1022.0
15975414097.0	1023.0
15975414097.0	1024.0
15975414097.0	1025.0
15975414097.0	1026.0
15975414097.0	1027.0
